scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,apt_rent,Rent this apartment in Aouina. 2 large living areas. All com...,"1,300 TND",,70 m²,1,N/A,mubawab_ultra,14
20260120,apt_rent,Great apartment for rent in La Soukra. 2 lovely rooms. Therm...,"1,050 TND",,120 m²,2,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 5 rooms. Quie...,"4,500 TND",,350 m²,5,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Ain Zaghouan Nord. 2 comfortable rooms...,"2,200 TND",,140 m²,2,N/A,mubawab_ultra,14
20260120,apt_rent,Lovely apartment for rent in Ain Zaghouan Nord. 4 beautiful...,"3,500 TND",,300 m²,4,N/A,mubawab_ultra,14
20260120,apt_rent,Residence Floria - Cité el Ghazela,"309,900 TND",,N/A,N/A,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 4 large rooms...,"2,100 TND",,170 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Cité Ennasr 2. 2 large rooms. Private...,"1,150 TND",,80 m²,1,N/A,mubawab_ultra,14
20260120,apt_rent,Rent this apartment in Les Jardins de Carthage. 3 beautiful...,N/A,,250 m²,4,N/A,mubawab_ultra,14
20260120,apt_rent,Rent an apartment in Les Berges Du Lac 2. Small area 180 m²...,N/A,,180 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Rent this apartment in El Menzah 9. Large area 65 m². Storag...,"1,200 TND",,65 m²,1,N/A,mubawab_ultra,14
20260120,apt_rent,Very nice apartment for rent in Les Jardins de Carthage. Lar...,"2,100 TND",,155 m²,4,N/A,mubawab_ultra,14
20260120,apt_rent,Flat for rent in Les Berges Du Lac 2.2 lovely rooms. Ample s...,"3,500 TND",,130 m²,2,N/A,mubawab_ultra,14
20260120,apt_rent,Great apartment for rent in Les Berges Du Lac 2. Surface are...,"2,500 TND",,115 m²,2,N/A,mubawab_ultra,14
20260120,apt_rent,Flat for rent in La Soukra. 1 lovely room. Garage and terrac...,"1,400 TND",,N/A,1,N/A,mubawab_ultra,14
20260120,apt_rent,Sell apartment in Les Jardins de Carthage. 5 large living ar...,"2,800 TND",,N/A,4,N/A,mubawab_ultra,14
20260120,apt_rent,Rent this apartment in Aouina. Dimension 130 m². Caretaker s...,"1,551 TND",,130 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Rades Meliane. Dimension 112 m². Parki...,"1,100 TND",,112 m²,N/A,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. Area of 1 m²...,"4,050 TND",,1 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,"Flat for rent in Hammamet Nord. 3 rooms. Sea view, central h...","1,400 TND",,120 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Cité Ennasr 2. Area 59 m². Residence w...,"1,000 TND",,59 m²,1,N/A,mubawab_ultra,14
20260120,apt_rent,Great apartment for rent in Ain Zaghouan Nord. Small area 70...,"1,400 TND",,70 m²,1,N/A,mubawab_ultra,14
20260120,apt_rent,Rent this apartment in El Menzah 5. 3 rooms. Balcony,"1,250 TND",,100 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Rent an apartment. 1 room. Cellar,"2,500 TND",,90 m²,1,N/A,mubawab_ultra,14
20260120,apt_rent,For rent: S2 apartment in Jardin de Carthage,N/A,,110 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,For rent: Superb one-bedroom apartment in Jardin de Carthage,N/A,,130 m²,2,N/A,mubawab_ultra,14
20260120,apt_rent,Rental – Furnished two-bedroom apartment in La Marsa Beach,"3,500 TND",,140 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in La Marsa. Total area 14 m². Parking sp...,N/A,,14 m²,4,N/A,mubawab_ultra,14
20260120,apt_rent,Rent an apartment in La Marsa. 4 large living areas. Propert...,"7,500 TND",,600 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,Apartment for rent in Aouina. Large area 208 m². Ample stora...,"2,200 TND",,208 m²,4,N/A,mubawab_ultra,14
20260120,apt_rent,"Apartment for rent in La Marsa. 3 lovely rooms. No Lift, Lar...","1,600 TND",,123 m²,3,N/A,mubawab_ultra,14
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,14
20260120,apt_rent,N/A,"2,200 TND",,140 m²,2,N/A,mubawab_ultra,15
