scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,house_rent,Property for rent in Hammamet Sud. 3 lovely rooms. Well deco...,"2,400 TND",,120 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,RESIDENCE MYRIAM 3 - Carthage Gardens,"640,000 TND",,N/A,N/A,N/A,mubawab_ultra,12
20260120,house_rent,House for rent in La Marsa. 6 beautiful rooms. caretaker ava...,"10,000 TND",,400 m²,6,N/A,mubawab_ultra,12
20260120,house_rent,House for rent in Les Jardins de Carthage. 3 large rooms. Pa...,"2,500 TND",,300 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Rent your home in La Marsa. 2 rooms. Parking spaces and terr...,"2,500 TND",,300 m²,2,N/A,mubawab_ultra,12
20260120,house_rent,Rent your house in La Marsa. 3 beautiful rooms. Air conditio...,"1,300 TND",,100 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Rent your home in Sousse Ville. Surface area 1 m². Gardeners...,N/A,,1 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Find a house to rent in Ain Zaghouan Nord. Total area 200 m²...,"2,400 TND",,200 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Rent your home. 6 rooms. Beautiful terrace and garden,"6,000 TND",,600 m²,6,N/A,mubawab_ultra,12
20260120,house_rent,House for rent in Sousse Ville. Small area 80 m²,N/A,,80 m²,1,N/A,mubawab_ultra,12
20260120,house_rent,House for rent in La Marsa. 3 rooms. Air conditioning and sw...,"8,000 TND",,300 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Property for rent in Aouina. Large area 70 m². Double glazin...,850 TND,,70 m²,1,N/A,mubawab_ultra,12
20260120,house_rent,Property for rent in Bab bhar. Surface area 80 m². Reinforce...,N/A,,80 m²,1,N/A,mubawab_ultra,12
20260120,house_rent,House for rent in La Marsa. 4 lovely rooms. Furnished,"5,500 TND",,400 m²,4,N/A,mubawab_ultra,12
20260120,house_rent,Rent your house in Cité des Oranges. Total area 80 m²,N/A,,80 m²,1,N/A,mubawab_ultra,12
20260120,house_rent,Beautiful house for rent in Gammarth. 3 rooms. Swimming pool...,"5,900 TND",,400 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Rent your home in Les Jardins de Carthage. 2 comfortable roo...,"1,700 TND",,70 m²,1,N/A,mubawab_ultra,12
20260120,house_rent,"Fabulous house for sale in Mornag. 4 lovely rooms. Cellar, L...",N/A,,180 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,"House for rent. 3 comfortable rooms. Gardeners, Large terrac...","3,000 TND",,511 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,"House for rent in Amilcar. 2 lovely rooms. Private garden, C...","5,500 TND",,350 m²,2,N/A,mubawab_ultra,12
20260120,house_rent,Rent your home in Les Berges Du Lac 1.5 beautiful rooms. Gar...,"12,000 TND",,800 m²,5,N/A,mubawab_ultra,12
20260120,house_rent,Rent your house. 1 Room. Secured 24/7,850 TND,,50 m²,1,N/A,mubawab_ultra,12
20260120,house_rent,Find a house to rent in Carthage. 4 lovely rooms. Parking sp...,"4,500 TND",,N/A,4,N/A,mubawab_ultra,12
20260120,house_rent,Rent your house in Sahloul. 3 large rooms. Carpark and terra...,"1,000 TND",,140 m²,2,N/A,mubawab_ultra,12
20260120,house_rent,Find a house to rent in Sidi Bousaid. 4 beautiful rooms. Wel...,"7,000 TND",,300 m²,4,N/A,mubawab_ultra,12
20260120,house_rent,Rent your house in La Marsa. 2 beautiful rooms. Carpark and...,"3,200 TND",,350 m²,2,N/A,mubawab_ultra,12
20260120,house_rent,Beautiful house for rent in Hammamet. 3 beautiful rooms. Pri...,"2,500 TND",,100 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,12
20260120,house_rent,N/A,"4,500 TND",,1000 m²,3,N/A,mubawab_ultra,13
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,13
20260120,house_rent,N/A,"4,500 TND",N/A,1000 m²,3,N/A,mubawab_ultra,13
20260120,house_rent,N/A,"4,500 TND",N/A,1000 m²,3,N/A,mubawab_ultra,13
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,13
20260120,house_rent,N/A,"5,500 TND",,170 m²,3,N/A,mubawab_ultra,14
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,14
20260120,house_rent,N/A,"5,500 TND",N/A,170 m²,3,N/A,mubawab_ultra,14
20260120,house_rent,N/A,"5,500 TND",N/A,170 m²,3,N/A,mubawab_ultra,14
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,14
20260120,house_rent,Find a house to rent. 5 large rooms. Parking spaces and beau...,"2,700 TND",,N/A,4,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent in Gammarth. 5 rooms. Lift and parking spa...,"14,000 TND",,1000 m²,5,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent in La Marsa. 1 lovely room. Well fu...,"1,600 TND",,50 m²,1,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent. Small area 270 m². Parking spaces...,"4,300 TND",,270 m²,4,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent in Cité Les Pins. 4 rooms. Furnishi...,"8,500 TND",,300 m²,4,N/A,mubawab_ultra,15
20260120,house_rent,Rent your home in Carthage. 4 beautiful rooms. Fully furnish...,"6,500 TND",,N/A,4,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent in Carthage. 2 large living areas. Green a...,"5,500 TND",,400 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,High-end office building ZA Kheireddine,"12,000 TND",,N/A,N/A,N/A,mubawab_ultra,15
20260120,house_rent,Find a house to rent in Cité Caravelles. 6 beautiful rooms...,N/A,,500 m²,6,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent. 3 beautiful rooms. Well furnished,"2,500 TND",,185 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent in Gammarth Supérieur. 3 beautiful...,"5,500 TND",,200 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent in La Marsa. 3 comfortable rooms. G...,"3,300 TND",,300 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Fabulous house for rent in La Marsa. Area 300 m². Swimming p...,"1,650 TND",,300 m²,2,N/A,mubawab_ultra,15
20260120,house_rent,Luxury house for rent in Cité des Juges. 4 comfortable rooms...,"4,500 TND",,200 m²,4,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent in La Marsa. 4 large rooms. Attic,"2,600 TND",,140 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Rent your home in Akouda. 3 large living areas. Ample storag...,"1,500 TND",,220 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,House for rent in Sidi Daoued. 4 rooms. Dressing room,"3,500 TND",,N/A,4,N/A,mubawab_ultra,15
20260120,house_rent,Rent your home in La Marsa. Total area 80 m². Large balcony,"1,900 TND",,80 m²,3,N/A,mubawab_ultra,15
